2064|2323|REPORT|Y|Y|N|Y||2017-07-27 16:19:00
2065|2323|REQUEST|Y|Y|N|Y||2017-07-27 16:19:00
2066|2323|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-27 16:19:00
2067|2324|BDGT_REPORT|N|N|N|Y||2017-07-27 16:22:00
2068|2324|BDGT_REQUEST|Y|Y|N|Y||2017-07-27 16:22:00
2069|2324|CASH_ADVANCE|Y|Y|N|Y||2017-07-27 16:22:00
2070|2324|CO_PAYMENT|N|N|N|Y||2017-07-27 16:22:00
2071|2324|CO_PURCHASE|N|N|N|Y||2017-07-27 16:22:00
2072|2324|CO_REPORT|N|N|N|Y||2017-07-27 16:22:00
2073|2324|CO_REQUEST|N|N|N|Y||2017-07-27 16:22:00
2074|2324|PAYMENT|Y|Y|N|Y||2017-07-27 16:22:00
2075|2324|PURCH_ORDER|N|N|N|Y||2017-07-27 16:22:00
2076|2324|PURCH_REQUEST|Y|Y|N|Y||2017-07-27 16:22:00
2077|2324|REPORT|Y|Y|N|Y||2017-07-27 16:22:00
2078|2324|REQUEST|Y|Y|N|Y||2017-07-27 16:22:00
2079|2324|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-27 16:22:00
2080|2325|BDGT_REPORT|N|N|N|Y||2017-07-27 16:25:00
2081|2325|BDGT_REQUEST|Y|Y|N|Y||2017-07-27 16:25:00
2082|2325|CASH_ADVANCE|Y|Y|N|Y||2017-07-27 16:25:00
2083|2325|CO_PAYMENT|N|N|N|Y||2017-07-27 16:25:00
2084|2325|CO_PURCHASE|N|N|N|Y||2017-07-27 16:25:00
2085|2325|CO_REPORT|N|N|N|Y||2017-07-27 16:25:00
2086|2325|CO_REQUEST|N|N|N|Y||2017-07-27 16:25:00
2087|2325|PAYMENT|Y|Y|N|Y||2017-07-27 16:25:00
2088|2325|PURCH_ORDER|N|N|N|Y||2017-07-27 16:25:00
2089|2325|PURCH_REQUEST|Y|Y|N|Y||2017-07-27 16:25:00
2090|2325|REPORT|Y|Y|N|Y||2017-07-27 16:25:00
2091|2325|REQUEST|Y|Y|N|Y||2017-07-27 16:25:00
2092|2325|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-27 16:25:00
2093|2326|BDGT_REPORT|N|N|N|Y||2017-07-27 16:28:00
2094|2326|BDGT_REQUEST|Y|Y|N|Y||2017-07-27 16:28:00
2095|2326|CASH_ADVANCE|Y|Y|N|Y||2017-07-27 16:28:00
2096|2326|CO_PAYMENT|N|N|N|Y||2017-07-27 16:28:00
2097|2326|CO_PURCHASE|N|N|N|Y||2017-07-27 16:28:00
2098|2326|CO_REPORT|N|N|N|Y||2017-07-27 16:28:00
2099|2326|CO_REQUEST|N|N|N|Y||2017-07-27 16:28:00
2100|2326|PAYMENT|Y|Y|N|Y||2017-07-27 16:28:00
2101|2326|PURCH_ORDER|N|N|N|Y||2017-07-27 16:28:00
2102|2326|PURCH_REQUEST|Y|Y|N|Y||2017-07-27 16:28:00
2103|2326|REPORT|Y|Y|N|Y||2017-07-27 16:28:00
2104|2326|REQUEST|Y|Y|N|Y||2017-07-27 16:28:00
2105|2326|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-27 16:28:00
2106|2327|BDGT_REPORT|N|N|N|Y||2017-07-28 05:00:00
2107|2327|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 05:00:00
2108|2327|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 05:00:00
2109|2327|CO_PAYMENT|N|N|N|Y||2017-07-28 05:00:00
2110|2327|CO_PURCHASE|N|N|N|Y||2017-07-28 05:00:00
2111|2327|CO_REPORT|N|N|N|Y||2017-07-28 05:00:00
2112|2327|CO_REQUEST|N|N|N|Y||2017-07-28 05:00:00
2113|2327|PAYMENT|Y|Y|N|Y||2017-07-28 05:00:00
2114|2327|PURCH_ORDER|N|N|N|Y||2017-07-28 05:00:00
2115|2327|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 05:00:00
2116|2327|REPORT|Y|Y|N|Y||2017-07-28 05:00:00
2117|2327|REQUEST|Y|Y|N|Y||2017-07-28 05:00:00
2118|2327|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 05:00:00
2119|2328|BDGT_REPORT|N|N|N|Y||2017-07-28 05:02:00
2120|2328|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 05:02:00
2121|2328|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 05:02:00
2122|2328|CO_PAYMENT|N|N|N|Y||2017-07-28 05:02:00
2123|2328|CO_PURCHASE|N|N|N|Y||2017-07-28 05:02:00
2124|2328|CO_REPORT|N|N|N|Y||2017-07-28 05:02:00
2125|2328|CO_REQUEST|N|N|N|Y||2017-07-28 05:02:00
2126|2328|PAYMENT|Y|Y|N|Y||2017-07-28 05:02:00
2127|2328|PURCH_ORDER|N|N|N|Y||2017-07-28 05:02:00
2128|2328|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 05:02:00
2129|2328|REPORT|Y|Y|N|Y||2017-07-28 05:02:00
2130|2328|REQUEST|Y|Y|N|Y||2017-07-28 05:02:00
2131|2328|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 05:02:00
2132|2329|BDGT_REPORT|N|N|N|Y||2017-07-28 05:06:00
2133|2329|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 05:06:00
2134|2329|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 05:06:00
2135|2329|CO_PAYMENT|N|N|N|Y||2017-07-28 05:06:00
2136|2329|CO_PURCHASE|N|N|N|Y||2017-07-28 05:06:00
2137|2329|CO_REPORT|N|N|N|Y||2017-07-28 05:06:00
2138|2329|CO_REQUEST|N|N|N|Y||2017-07-28 05:06:00
2139|2329|PAYMENT|Y|Y|N|Y||2017-07-28 05:06:00
2140|2329|PURCH_ORDER|N|N|N|Y||2017-07-28 05:06:00
2141|2329|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 05:06:00
2142|2329|REPORT|Y|Y|N|Y||2017-07-28 05:06:00
2143|2329|REQUEST|Y|Y|N|Y||2017-07-28 05:06:00
2144|2329|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 05:06:00
2145|2330|BDGT_REPORT|N|N|N|Y||2017-07-28 06:02:00
2146|2330|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 06:02:00
2147|2330|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 06:02:00
2148|2330|CO_PAYMENT|N|N|N|Y||2017-07-28 06:02:00
2149|2330|CO_PURCHASE|N|N|N|Y||2017-07-28 06:02:00
2150|2330|CO_REPORT|N|N|N|Y||2017-07-28 06:02:00
2151|2330|CO_REQUEST|N|N|N|Y||2017-07-28 06:02:00
2152|2330|PAYMENT|Y|Y|N|Y||2017-07-28 06:02:00
2153|2330|PURCH_ORDER|N|N|N|Y||2017-07-28 06:02:00
2154|2330|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 06:02:00
2155|2330|REPORT|Y|Y|N|Y||2017-07-28 06:02:00
2156|2330|REQUEST|Y|Y|N|Y||2017-07-28 06:02:00
2157|2330|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 06:02:00
2158|2331|BDGT_REPORT|N|N|N|Y||2017-07-28 06:33:00
2159|2331|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 06:33:00
2160|2331|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 06:33:00
2161|2331|CO_PAYMENT|N|N|N|Y||2017-07-28 06:33:00
2162|2331|CO_PURCHASE|N|N|N|Y||2017-07-28 06:33:00
2163|2331|CO_REPORT|N|N|N|Y||2017-07-28 06:33:00
2164|2331|CO_REQUEST|N|N|N|Y||2017-07-28 06:33:00
2165|2331|PAYMENT|Y|Y|N|Y||2017-07-28 06:33:00
2166|2331|PURCH_ORDER|N|N|N|Y||2017-07-28 06:33:00
2167|2331|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 06:33:00
2168|2331|REPORT|Y|Y|N|Y||2017-07-28 06:33:00
2169|2331|REQUEST|Y|Y|N|Y||2017-07-28 06:33:00
2170|2331|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 06:33:00
2171|2332|BDGT_REPORT|N|N|N|Y||2017-07-28 06:38:00
2172|2332|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 06:38:00
2173|2332|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 06:38:00
2174|2332|CO_PAYMENT|N|N|N|Y||2017-07-28 06:38:00
2175|2332|CO_PURCHASE|N|N|N|Y||2017-07-28 06:38:00
2176|2332|CO_REPORT|N|N|N|Y||2017-07-28 06:38:00
2177|2332|CO_REQUEST|N|N|N|Y||2017-07-28 06:38:00
2178|2332|PAYMENT|Y|Y|N|Y||2017-07-28 06:38:00
2179|2332|PURCH_ORDER|N|N|N|Y||2017-07-28 06:38:00
2180|2332|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 06:38:00
2181|2332|REPORT|Y|Y|N|Y||2017-07-28 06:38:00
2182|2332|REQUEST|Y|Y|N|Y||2017-07-28 06:38:00
2183|2332|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 06:38:00
2184|2333|BDGT_REPORT|N|N|N|Y||2017-07-28 06:41:00
2185|2333|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 06:41:00
2186|2333|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 06:41:00
2187|2333|CO_PAYMENT|N|N|N|Y||2017-07-28 06:41:00
2188|2333|CO_PURCHASE|N|N|N|Y||2017-07-28 06:41:00
2189|2333|CO_REPORT|N|N|N|Y||2017-07-28 06:41:00
2190|2333|CO_REQUEST|N|N|N|Y||2017-07-28 06:41:00
2191|2333|PAYMENT|Y|Y|N|Y||2017-07-28 06:41:00
2192|2333|PURCH_ORDER|N|N|N|Y||2017-07-28 06:41:00
2193|2333|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 06:41:00
2194|2333|REPORT|Y|Y|N|Y||2017-07-28 06:41:00
2195|2333|REQUEST|Y|Y|N|Y||2017-07-28 06:41:00
2196|2333|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 06:41:00
2197|2334|BDGT_REPORT|N|N|N|Y||2017-07-28 06:58:00
2198|2334|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 06:58:00
2199|2334|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 06:58:00
2200|2334|CO_PAYMENT|N|N|N|Y||2017-07-28 06:58:00
2201|2334|CO_PURCHASE|N|N|N|Y||2017-07-28 06:58:00
2202|2334|CO_REPORT|N|N|N|Y||2017-07-28 06:58:00
2203|2334|CO_REQUEST|N|N|N|Y||2017-07-28 06:58:00
2204|2334|PAYMENT|Y|Y|N|Y||2017-07-28 06:58:00
2205|2334|PURCH_ORDER|N|N|N|Y||2017-07-28 06:58:00
2206|2334|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 06:58:00
2207|2334|REPORT|Y|Y|N|Y||2017-07-28 06:58:00
2208|2334|REQUEST|Y|Y|N|Y||2017-07-28 06:58:00
2209|2334|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 06:58:00
2210|2335|BDGT_REPORT|N|N|N|Y||2017-07-28 08:25:00
2211|2335|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 08:25:00
2212|2335|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 08:25:00
2213|2335|CO_PAYMENT|N|N|N|Y||2017-07-28 08:25:00
2214|2335|CO_PURCHASE|N|N|N|Y||2017-07-28 08:25:00
2215|2335|CO_REPORT|N|N|N|Y||2017-07-28 08:25:00
2216|2335|CO_REQUEST|N|N|N|Y||2017-07-28 08:25:00
2217|2335|PAYMENT|Y|Y|N|Y||2017-07-28 08:25:00
2218|2335|PURCH_ORDER|N|N|N|Y||2017-07-28 08:25:00
2219|2335|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 08:25:00
2220|2335|REPORT|Y|Y|N|Y||2017-07-28 08:25:00
2221|2335|REQUEST|Y|Y|N|Y||2017-07-28 08:25:00
2222|2335|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 08:25:00
2223|2336|BDGT_REPORT|N|N|N|Y||2017-07-28 09:42:00
2224|2336|BDGT_REQUEST|Y|Y|N|Y||2017-07-28 09:42:00
2225|2336|CASH_ADVANCE|Y|Y|N|Y||2017-07-28 09:42:00
2226|2336|CO_PAYMENT|N|N|N|Y||2017-07-28 09:42:00
2227|2336|CO_PURCHASE|N|N|N|Y||2017-07-28 09:42:00
2228|2336|CO_REPORT|N|N|N|Y||2017-07-28 09:42:00
2229|2336|CO_REQUEST|N|N|N|Y||2017-07-28 09:42:00
2230|2336|PAYMENT|Y|Y|N|Y||2017-07-28 09:42:00
2231|2336|PURCH_ORDER|N|N|N|Y||2017-07-28 09:42:00
2232|2336|PURCH_REQUEST|Y|Y|N|Y||2017-07-28 09:42:00
2233|2336|REPORT|Y|Y|N|Y||2017-07-28 09:42:00
2234|2336|REQUEST|Y|Y|N|Y||2017-07-28 09:42:00
2235|2336|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-28 09:42:00
2236|2337|BDGT_REPORT|N|N|N|Y||2017-07-29 15:59:00
2237|2337|BDGT_REQUEST|Y|Y|N|Y||2017-07-29 15:59:00
2238|2337|CASH_ADVANCE|Y|Y|N|Y||2017-07-29 15:59:00
2239|2337|CO_PAYMENT|N|N|N|Y||2017-07-29 15:59:00
2240|2337|CO_PURCHASE|N|N|N|Y||2017-07-29 15:59:00
2241|2337|CO_REPORT|N|N|N|Y||2017-07-29 15:59:00
2242|2337|CO_REQUEST|N|N|N|Y||2017-07-29 15:59:00
2243|2337|PAYMENT|Y|Y|N|Y||2017-07-29 15:59:00
2244|2337|PURCH_ORDER|N|N|N|Y||2017-07-29 15:59:00
2245|2337|PURCH_REQUEST|Y|Y|N|Y||2017-07-29 15:59:00
2246|2337|REPORT|Y|Y|N|Y||2017-07-29 15:59:00
2247|2337|REQUEST|Y|Y|N|Y||2017-07-29 15:59:00
2248|2337|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-29 15:59:00
2249|2338|BDGT_REPORT|N|N|N|Y||2017-07-29 16:07:00
2250|2338|BDGT_REQUEST|Y|Y|N|Y||2017-07-29 16:07:00
2251|2338|CASH_ADVANCE|Y|Y|N|Y||2017-07-29 16:07:00
2252|2338|CO_PAYMENT|N|N|N|Y||2017-07-29 16:07:00
2253|2338|CO_PURCHASE|N|N|N|Y||2017-07-29 16:07:00
2254|2338|CO_REPORT|N|N|N|Y||2017-07-29 16:07:00
2255|2338|CO_REQUEST|N|N|N|Y||2017-07-29 16:07:00
2256|2338|PAYMENT|Y|Y|N|Y||2017-07-29 16:07:00
2257|2338|PURCH_ORDER|N|N|N|Y||2017-07-29 16:07:00
2258|2338|PURCH_REQUEST|Y|Y|N|Y||2017-07-29 16:07:00
2259|2338|REPORT|Y|Y|N|Y||2017-07-29 16:07:00
2260|2338|REQUEST|Y|Y|N|Y||2017-07-29 16:07:00
2261|2338|TRAVEL_REQUEST|Y|Y|N|Y||2017-07-29 16:07:00
2262|2339|BDGT_REPORT|N|N|N|Y||2017-08-18 05:46:00
2263|2339|BDGT_REQUEST|Y|Y|N|Y||2017-08-18 05:46:00
2264|2339|CASH_ADVANCE|Y|Y|N|Y||2017-08-18 05:46:00
2265|2339|CO_PAYMENT|N|N|N|Y||2017-08-18 05:46:00
2266|2339|CO_PURCHASE|N|N|N|Y||2017-08-18 05:46:00
2267|2339|CO_REPORT|N|N|N|Y||2017-08-18 05:46:00
2268|2339|CO_REQUEST|N|N|N|Y||2017-08-18 05:46:00
2269|2339|PAYMENT|Y|Y|N|Y||2017-08-18 05:46:00
2270|2339|PURCH_ORDER|N|N|N|Y||2017-08-18 05:46:00
2271|2339|PURCH_REQUEST|Y|Y|N|Y||2017-08-18 05:46:00
2272|2339|REPORT|Y|Y|N|Y||2017-08-18 05:46:00
2273|2339|REQUEST|Y|Y|N|Y||2017-08-18 05:46:00
2274|2339|TRAVEL_REQUEST|Y|Y|N|Y||2017-08-18 05:46:00
2275|2340|BDGT_REPORT|N|N|N|Y||2017-08-21 05:56:00
2276|2340|BDGT_REQUEST|Y|Y|N|Y||2017-08-21 05:56:00
2277|2340|CASH_ADVANCE|Y|Y|N|Y||2017-08-21 05:56:00
2278|2340|CO_PAYMENT|N|N|N|Y||2017-08-21 05:56:00
2279|2340|CO_PURCHASE|N|N|N|Y||2017-08-21 05:56:00
2280|2340|CO_REPORT|N|N|N|Y||2017-08-21 05:56:00
2281|2340|CO_REQUEST|N|N|N|Y||2017-08-21 05:56:00
2282|2340|PAYMENT|Y|Y|N|Y||2017-08-21 05:56:00
2283|2340|PURCH_ORDER|N|N|N|Y||2017-08-21 05:56:00
2284|2340|PURCH_REQUEST|Y|Y|N|Y||2017-08-21 05:56:00
2285|2340|REPORT|Y|Y|N|Y||2017-08-21 05:56:00
2286|2340|REQUEST|Y|Y|N|Y||2017-08-21 05:56:00
2287|2340|TRAVEL_REQUEST|Y|Y|N|Y||2017-08-21 05:56:00
2288|2341|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2289|2341|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2290|2341|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2291|2341|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2292|2341|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2293|2342|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2294|2342|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2295|2342|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2296|2342|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2297|2342|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2298|2343|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2299|2343|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2300|2343|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2301|2343|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2302|2343|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2303|2344|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2304|2344|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2305|2344|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2306|2344|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2307|2344|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2308|2345|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2309|2345|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2310|2345|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2311|2345|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2312|2345|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2313|2346|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2314|2346|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2315|2346|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2316|2346|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2317|2346|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2318|2347|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2319|2347|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2320|2347|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2321|2347|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2322|2347|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2323|2348|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2324|2348|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2325|2348|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2326|2348|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2327|2348|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2328|2349|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2329|2349|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2330|2349|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2331|2349|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2332|2349|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2333|2350|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2334|2350|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2335|2350|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2336|2350|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2337|2350|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2338|2351|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2339|2351|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2340|2351|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2341|2351|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2342|2351|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2343|2352|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2344|2352|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2345|2352|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2346|2352|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2347|2352|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2348|2353|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2349|2353|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2350|2353|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2351|2353|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2352|2353|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2353|2354|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2354|2354|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2355|2354|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2356|2354|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2357|2354|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2358|2355|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2359|2355|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2360|2355|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2361|2355|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2362|2355|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2363|2356|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2364|2356|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2365|2356|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2366|2356|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2367|2356|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2368|2357|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2369|2357|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2370|2357|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2371|2357|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2372|2357|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2373|2358|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2374|2358|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2375|2358|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2376|2358|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2377|2358|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2378|2359|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
2379|2359|BDGT_REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2380|2359|CASH_ADVANCE|Y|Y|N|Y||2017-09-01 11:43:00
2381|2359|REQUEST|Y|Y|N|Y||2017-09-01 11:43:00
2382|2359|PAYMENT|Y|Y|N|Y||2017-09-01 11:43:00
2383|2360|REPORT|Y|Y|N|Y||2017-09-01 11:43:00
